parent,relation,child
Traversing,reframing_mapping,Path_shape
Traversing,reframing_mapping,Change_position_on_a_scale
Traversing,reframing_mapping,Activity_start
Traversing,reframing_mapping,Moving_in_place
Traversing,reframing_mapping,Arriving
Traversing,reframing_mapping,Motion_directional
Traversing,reframing_mapping,Undergo_change
Traversing,subframe,Departing
Traversing,subframe,Arriving
Traversing,inheritance,Intentional_traversing
Traversing,reframing_mapping,Departing
Traversing,reframing_mapping,Intentional_traversing
Traversing,reframing_mapping,Change_direction
Traversing,reframing_mapping,Motion
Traversing,reframing_mapping,Self_motion
Traversing,using,Openness
Substance,inheritance,Active_substance
Substance,inheritance,Medicines
Substance,inheritance,Allergens
Substance,inheritance,Body_substances
Substance,inheritance,Toxic_substance
Make_agreement_on_action,using,Be_in_agreement_on_action
Make_agreement_on_action,inheritance,Make_compromise
Delivery,inheritance,Product_delivery
Fields,using,Craft
Fields,inheritance,Medical_specialties
Fields,inheritance,Literary_musical_cinematic_genre
Supply,inheritance,Feeding
Organization,using,Alliance
Organization,inheritance,Military
Organization,inheritance,Institutions
Organization,inheritance,Temporary_group
Cause_to_resume,causative_of,Process_resume
Needing,using,Reliance
Rank,using,Occupy_rank
Rank,using,Appellations
Be_in_agreement_on_action,inheritance,Having_commercial_agreement
Required_event,inheritance,Obligation_scenario
Required_event,using,Desirable_event
Required_event,using,Deserving
Required_event,see_also,Being_obligated
Required_event,reframing_mapping,Desirable_event
Desirable_event,using,Taking_sides
Getting_vehicle_underway,using,Vehicle_departure_initial_stage
Success_or_failure,using,Finish_competition
Success_or_failure,inheritance,Surviving
Success_or_failure,inheritance,Hit_or_miss
Success_or_failure,using,Accuracy
Success_or_failure,see_also,Personal_success
Success_or_failure,inheritance,Endeavor_failure
Successful_action,see_also,Personal_success
Detaching,causative_of,Becoming_detached
Becoming_detached,inchoative_of,Being_detached
Opinion,using,Be_in_agreement_on_assessment
Opinion,using,Taking_sides
Rising_to_a_challenge,inchoative_of,Being_up_to_it
Prominence,using,First_rank
Seeking_to_achieve,inheritance,Seeking
Infrastructure,using,Institutions
Infrastructure,inheritance,Accommodation
Infrastructure,inheritance,Police
Infrastructure,inheritance,Transportation
Infrastructure,inheritance,Hospital
Infrastructure,inheritance,Sports_venues
Foreign_or_domestic_country,using,Indigenous_origin
Have_as_requirement,using,Needing
Requirement_scenario,perspective_on,Have_as_requirement
Requirement_scenario,perspective_on,Being_necessary
Obligation_scenario,perspective_on,Being_obligated
Obligation_scenario,perspective_on,Being_obligatory
Obligation_scenario,using,Compliance
Obligation_scenario,using,Being_in_effect
Obligation_scenario,using,Documents
Imposing_obligation,causative_of,Being_obligated
Operating_a_system,see_also,Using
Operating_a_system,inheritance,Operate_vehicle
Operating_a_system,using,Operational_testing
Be_in_agreement_on_assessment,using,Quarreling
Be_in_agreement_on_assessment,using,Point_of_dispute
Being_in_effect,see_also,Execute_plan
Being_in_effect,using,Enforcing
Store,inheritance,Cache
Correctness,using,Verification
Estimating,using,Estimated_value
Military,using,Member_of_military
Resolve_problem,reframing_mapping,Speak_on_topic
Ranked_expectation,see_also,Completeness
Storing,using,Store
Storing,using,Carry_goods
Being_at_risk,inheritance,Precariousness
Waiting,see_also,Holding_off_on
Waiting,inheritance,Standing_by
Economy,using,frm_modelo_político_econômico
Information,using,Awareness
Information,using,Communication
Information,using,Correctness
Information,inheritance,Body_decoration
Information,inheritance,Text
Information,inheritance,Information_display
State_of_entity,inheritance,Predicament
State_of_entity,inheritance,Being_in_operation
State_of_entity,inheritance,Chaos
State_of_entity,inheritance,Dead_or_alive
State_of_entity,inheritance,Dying
State_of_entity,inheritance,Medical_conditions
State_of_entity,inheritance,Symptoms
State_of_entity,inheritance,Thriving
State_of_entity,inheritance,Transportation_status
State_of_entity,inheritance,Disability
Adducing,using,Reference_text
Abundance,inheritance,Scarcity
Abundance,using,Abounding_with
Institutions,inheritance,Judicial_body
Institutions,using,Public_services
Institutions,inheritance,Government_institution
Institutions,inheritance,educational_institution
Set_of_interrelated_entities,using,Network
Set_of_interrelated_entities,inheritance,System
Expected_location_of_person,inheritance,Temporary_leave
Respond_to_proposal,inheritance,Agree_or_refuse_to_act
Preference,using,Sacrificing_for
Protecting,using,Armor
Intentional_traversing,subframe,Quitting_a_place
Quitting_a_place,inheritance,Setting_out
Translating,using,Have_as_translation_equivalent
Translating,using,Be_translation_equivalent
Have_as_translation_equivalent,see_also,Be_translation_equivalent
Physical_artworks,using,Create_physical_artwork
Create_physical_artwork,using,Create_representation
Artificiality,using,Forging
Posing_as,using,Front_for
Passing_off,inheritance,Posing_as
Hiding_objects,causative_of,Eclipse
Being_awake,precedes,Fall_asleep
Being_awake,precedes,Getting_up
Scrutinizing_for,inheritance,Inspecting
Scrutinizing_for,inheritance,Scouring
Searching_scenario,perspective_on,Scrutinizing_for
Searching_scenario,perspective_on,Seeking
Measures,inheritance,Measure_area
Measures,inheritance,Measure_by_action
Measures,inheritance,Measure_duration
Measures,inheritance,Measure_of_distance_and_length
Measures,inheritance,Measure_mass
Measures,inheritance,Measure_volume
Measure_scenario,perspective_on,Measurable_attributes
Measure_scenario,perspective_on,Measures
Measure_scenario,perspective_on,Dimension
Measure_scenario,perspective_on,Quantified_mass
Measure_scenario,inheritance,Duration_scenario
Measure_scenario,inheritance,Distance_scenario
Change_operational_state,causative_of,Being_in_operation
Relation_between_individuals,using,Subordinates_and_superiors
Relation_between_individuals,using,Kinship
Relation_between_individuals,using,Personal_relationship
Relation_between_individuals,inheritance,Social_connection
Relation_between_individuals,using,People_by_residence
Relation_between_individuals,inheritance,Guest_and_host
Use_vehicle,perspective_on,Ride_vehicle
Use_vehicle,perspective_on,Operate_vehicle
Knot_creation_scenario,perspective_on,Knot_creation
Knot_creation_scenario,perspective_on,Rope_manipulation
Mental_activity,inheritance,Awareness
Mental_activity,using,Coming_to_believe
Mental_activity,using,Purpose
Mental_activity,using,Categorization
Mental_activity,using,Differentiation
Mental_activity,using,Cogitation
Mental_activity,using,Estimating
Mental_activity,using,Translating
Emotions,using,Emotion_directed
Emotions,using,Emotion_heat
Emotions,using,Stimulate_emotion
Emotions,using,Desiring
Emotions,using,Contrition
Emotions,using,Forgiveness
Emotions,using,Feeling
Emotions,using,Predicament
Emotions,using,Judgment
Emotions,perspective_on,Experiencer_focused_emotion
Emotions,perspective_on,Stimulus_focus
Emotions,inheritance,Emotions_by_stimulus
Emotions,using,Attitude_description
Emotions,using,Worry
Undergoing,inheritance,Being_dry
Undergoing,inheritance,Experience_bodily_harm
Undergoing,inheritance,Becoming_separated
Undergoing,inheritance,Go_into_shape
Undergoing,inheritance,Catching_fire
Undergoing,inheritance,frm_becoming_nonfunctional
Undergoing,inheritance,Soaking_up
Execute_plan,inheritance,Enforcing
Shooting_scenario,perspective_on,Shoot_projectiles
Shooting_scenario,perspective_on,Use_firearm
Shooting_scenario,using,Hit_target
Becoming_a_member,inchoative_of,Membership
Risk_scenario,perspective_on,Risky_situation
Risk_scenario,perspective_on,Being_at_risk
Risk_scenario,perspective_on,Run_risk
Risk_scenario,using,Rescuing
Process_uncompleted_state,inheritance,Activity_abandoned_state
Process_pause,precedes,Process_stopped_state
Process_pause,inheritance,Activity_pause
Cause_change_of_strength,inheritance,Change_resistance
Cause_change_of_strength,using,Supporting
Means,using,Purpose
Means,inheritance,Preliminaries
Domination,perspective_on,Dominate_competitor
Domination,perspective_on,Dominate_situation
Control,inheritance,Being_in_control
Control,reframing_mapping,Being_in_control
Being_in_control,inheritance,Dominate_competitor
Destiny,using,Luck
Removing_scenario,perspective_on,Container_focused_removing
Removing_scenario,perspective_on,Removing
Be_subset_of,inheritance,Membership
Inclusion_scenario,perspective_on,Inclusion
Inclusion_scenario,perspective_on,Being_included
Inclusion_scenario,inheritance,Set_relation
Inclusion_scenario,inheritance,Wholes_and_parts
Being_included,inheritance,Be_subset_of
Being_included,inheritance,Part_piece
Set_relation,perspective_on,Be_subset_of
Wholes_and_parts,perspective_on,Part_piece
Fragmentation_scenario,perspective_on,Breaking_off
Fragmentation_scenario,perspective_on,Breaking_apart
Becoming_separated,inheritance,Fragmentation_scenario
Access_scenario,perspective_on,Having_or_lacking_access
Access_scenario,perspective_on,Openness
Fame,using,Obscurity
Temporary_stay,using,Accommodation
Guest_and_host,using,Lodging_scenario
Guest_and_host,using,Visitor_and_host
Guest_and_host,using,Hospitality
Work,inheritance,Seeking_to_achieve
Diversity,using,Delimitation_of_diversity
Interrupt_process,causative_of,Process_pause
Simultaneity,perspective_on,Temporal_collocation
Simultaneity,perspective_on,Location_in_time
Attempt_distant_interaction_scenario,subframe,Aiming
Attempt_distant_interaction_scenario,inheritance,Shooting_scenario
Attempt_distant_interaction_scenario,subframe,Hit_or_miss
Aiming,precedes,Hit_or_miss
Hit_or_miss,using,Hit_target
Cause_proliferation_in_number,causative_of,Proliferating_in_number
Individual_history,subframe,Historic_event
Individual_history,inheritance,History
Visiting,precedes,Visitor_departure
Visiting,inheritance,Temporary_stay
Visiting,using,Touring
Visitor_scenario,subframe,Visitor_arrival
Visitor_scenario,subframe,Visiting
Visitor_scenario,subframe,Visitor_departure
Visitor_scenario,inheritance,Visit_host
Visitor_arrival,precedes,Visiting
Visitor_arrival,inheritance,Drop_in_on
Lodging_scenario,perspective_on,Provide_lodging
Lodging_scenario,perspective_on,Temporary_stay
Locale_by_event,inheritance,Firing_point
Appointing,inheritance,Change_of_leadership
Alternatives,using,Time_period_of_action
Alternatives,using,Opportunity
Visit_host,subframe,Drop_in_on
Visiting_scenario,inheritance,Visitor_and_host
Visiting_scenario,perspective_on,Visitor_scenario
Visiting_scenario,subframe,Visiting_scenario_arrival
Visiting_scenario,subframe,Visiting_scenario_departing
Visiting_scenario,subframe,Visiting_scenario_stay
Visitor_and_host,perspective_on,Visit_host
Visitor_and_host,subframe,Visit_host_arrival
Visitor_and_host,subframe,Visit_host_stay
Visitor_and_host,subframe,Visit_host_departure
Visitor_and_host,perspective_on,Receive_visitor_scenario
Visiting_scenario_arrival,inheritance,Visitor_arrival
Visiting_scenario_arrival,precedes,Visiting_scenario_stay
Visiting_scenario_arrival,inheritance,Visit_host_arrival
Visiting_scenario_departing,inheritance,Visitor_departure
Visiting_scenario_departing,inheritance,Visit_host_departure
Visiting_scenario_stay,inheritance,Visiting
Visiting_scenario_stay,precedes,Visiting_scenario_departing
Visiting_scenario_stay,inheritance,Visit_host_stay
Visit_host_arrival,precedes,Visit_host_stay
Visit_host_arrival,perspective_on,Drop_in_on
Visit_host_stay,precedes,Visit_host_departure
Receive_visitor_scenario,subframe,Have_visitor_over
Attempt_obtain_food_scenario,inheritance,Hunting_scenario
Attempt_obtain_food_scenario,inheritance,Agriculture
Hunting_scenario,subframe,Hunting_success_or_failure
Hunting_scenario,subframe,Hunting
Agriculture,perspective_on,Growing_food
Agriculture,subframe,Planting
Agriculture,subframe,Food_gathering
Image_schema,inheritance,Proximity_image_schema
Image_schema,inheritance,Collocation_image_schema
Image_schema,inheritance,Bounded_region
Image_schema,inheritance,Alignment_image_schema
Image_schema,inheritance,Contact_image_schema
Image_schema,using,Relational_location
Image_schema,using,Relational_natural_features
Proximity_image_schema,see_also,Collocation_image_schema
Proximity_image_schema,perspective_on,Non-gradable_proximity
Proximity_image_schema,perspective_on,Gradable_proximity
Collocation_image_schema,using,Spatial_co-location
Bounded_region,inheritance,Region_with_portal
Bounded_region,using,Interior_profile_relation
Invading,precedes,Conquering
Invading,precedes,Repel
Invasion_scenario,subframe,Conquering
Invasion_scenario,subframe,Invading
Invasion_scenario,subframe,Repel
Becoming_dry,inchoative_of,Being_dry
Cause_emotion,causative_of,Experiencer_focused_emotion
Emotions_by_stimulus,inheritance,Emotions_success_or_failure
Emotions_by_stimulus,inheritance,Emotions_of_mental_activity
Emotions_by_stimulus,inheritance,Others_situation_as_stimulus
Emotions_by_stimulus,inheritance,Annoyance
Emotions_by_stimulus,inheritance,Just_found_out
Emotions_by_stimulus,inheritance,Emotions_by_possibility
Emotions_of_mental_activity,perspective_on,Mental_stimulus_exp_focus
Emotions_of_mental_activity,perspective_on,Mental_stimulus_stimulus_focus
Emotions_by_possibility,inheritance,Fear
Confronting_problem,precedes,Resolve_problem
Dying,precedes,Death
Win_prize,using,Beat_opponent
Legal_rulings,inheritance,Verdict
Mention,inheritance,Indicating
Cycle_of_existence_scenario,subframe,Coming_to_be
Cycle_of_existence_scenario,subframe,Existence
Cycle_of_existence_scenario,subframe,Ceasing_to_be
Cycle_of_existence_scenario,subframe,Out_of_existence
Cycle_of_existence_scenario,inheritance,Cycle_of_life_and_death
Socially_significant_history_scenario,perspective_on,History
Ceasing_to_be,precedes,Out_of_existence
Ceasing_to_be,inheritance,Death
Cycle_of_life_and_death,subframe,Dead_or_alive
Cycle_of_life_and_death,subframe,Death
Cycle_of_life_and_death,subframe,Being_born
History_scenario,inheritance,Socially_significant_history_scenario
History_scenario,perspective_on,Individual_history
Possibility,inheritance,Capability
Possibility,see_also,Capability
Duration_scenario,perspective_on,Duration_relation
Duration_scenario,perspective_on,Measure_duration
Duration_scenario,perspective_on,Duration_description
Delimited_state_scenario,perspective_on,Process_continue
Delimited_state_scenario,perspective_on,Duration_scenario
Delimited_state_scenario,perspective_on,Timespan
Manipulate_into_shape,inheritance,Rope_manipulation
Go_into_shape,inchoative_of,Shapes
Location_in_time,inheritance,Calendric_unit
Location_in_time,inheritance,Educational_time_division
Timespan,inheritance,Time_period_of_action
Cause_to_perceive,inheritance,Communication
Cause_to_perceive,causative_of,Perception_experience
Cause_to_perceive,using,Information_display
Representing,perspective_on,Information
Representing,perspective_on,Languages
Representing,perspective_on,Object_of_knowledge
Locale_by_ownership,inheritance,Political_locales
Finish_game,inheritance,Finish_competition
Losing_track_of,perspective_on,Losing_track_of_theme
Losing_track_of,perspective_on,Losing_track_of_perceiver
Losing_track_of_theme,inheritance,Losing
Expend_resource,causative_of,Used_up
Attempt_obtain_mineral_scenario,inheritance,Mining
Cause_to_be_included,causative_of,Being_included
Response_scenario,perspective_on,Response
Response_scenario,perspective_on,Meet_with_response
Satisfying,inheritance,Compliance
Satisfying,inheritance,Meet_specifications
Arithmetic,inheritance,Arithmetic_commutative
Arithmetic,inheritance,Arithmetic_non-commutative
Arithmetic,inheritance,Mathematical_relationship
Meet_specifications,inheritance,Rising_to_a_challenge
Arithmetic_non-commutative,perspective_on,Non-commutative_process
Arithmetic_non-commutative,perspective_on,Non-commutative_statement
Assemble,precedes,Meet_with
Arithmetic_commutative,perspective_on,Commutative_process
Arithmetic_commutative,perspective_on,Commutative_statement
Cause_to_rot,causative_of,Rotting
Exemplar,perspective_on,Exemplariness
Subjective_temperature,using,Heat_potential
Container_focused_removing,inheritance,Emptying
Placing_scenario,perspective_on,Container_focused_placing
Placing_scenario,perspective_on,Placing
Container_focused_placing,inheritance,Filling
Cause_bodily_experience,inheritance,Cause_harm
Cause_bodily_experience,causative_of,Perception_body
Trying_out,inheritance,Tasting
Repayment,using,Bond_maturation
Personal_success,inheritance,Fame
Relational_quantity,inheritance,Proportion
Relational_quantity,inheritance,Price_per_unit
Relational_quantity,inheritance,Rate_quantification
Influencing_potential,using,Manipulate_into_doing
Influencing_potential,inheritance,Authority
Authority,using,Patrolling
Artifact_subpart,inheritance,Text_subpart
Thermodynamic_phase,using,Substance_by_phase
Biological_entity,using,Dead_or_alive
Biological_entity,using,Gusto
Biological_entity,using,Biological_classification
Biological_entity,inheritance,Animals
Biological_entity,inheritance,Plants
Biological_entity,inheritance,People
Biological_entity,inheritance,Pathogen
Biological_entity,inheritance,Biological_entity_by_eating_habits
Intentional_deception,using,Trap
Deception_success,perspective_on,Intentional_deception
Deception_success,perspective_on,Fall_for
Trap,inheritance,Prank
Becoming_visible,using,Perception
Rebellion,using,Revolution
Awareness_situation,perspective_on,Awareness
Awareness_situation,using,Awareness_status
Deception_scenario,subframe,Deception_end
Deception_end,inheritance,Intentional_deception
Deception_end,inheritance,Deception_success
Locale_closure,inheritance,Business_closure
Endeavor_failure,inheritance,Business_closure
Endeavor_failure,see_also,Locale_closure
Endeavor_failure,see_also,Business_closure
Improvised_explosive_device,inheritance,Victim_operated_IED
Improvised_explosive_device,inheritance,Distant_operated_IED
Relational_location,inheritance,Relational_natural_features
Relational_location,inheritance,Locale_by_collocation
Locale_by_collocation,inheritance,Locale_by_event
Vehicle_landing,using,Cause_to_land
Operate_vehicle_scenario,subframe,Operate_vehicle
Operate_vehicle_scenario,subframe,Cause_to_land
Operate_vehicle_scenario,subframe,Getting_vehicle_underway
Government_institution,inheritance,Law_enforcement_agency
Distant_operated_IED,using,Firing_point
Taking_captive,precedes,Inhibit_movement
Inhibit_motion_scenario,subframe,Inhibit_movement
Inhibit_motion_scenario,subframe,Taking_captive
Inhibit_motion_scenario,subframe,Releasing
Member_of_military,using,People_by_military_specialty
Being_in_captivity,inheritance,Being_incarcerated
Being_incarcerated,using,Fugitive
Violence,subframe,Risk_scenario
Violence,subframe,Committing_crime
Violence,using,People_by_criminal_framing
Change_accessibility,causative_of,Openness
Product_development_scenario,subframe,Product_development
Product_development_scenario,subframe,Achieving_first
Product_development_scenario,subframe,Manufacturing
Product_development,precedes,Product_line
Product_development,precedes,Manufacturing
Medical_interaction_scenario,subframe,Healthcare_service
Medical_interaction_scenario,subframe,Take_a_medical_exam
Medical_interaction_scenario,subframe,Symptoms
Medical_interaction_scenario,using,Medical_specialties
Medical_interaction_scenario,using,Medical_professionals
Medical_interaction_scenario,subframe,Recovery
Medical_interaction_scenario,subframe,Medical_intervention
Medical_interaction_scenario,subframe,Medical_conditions
Medical_interaction_scenario,using,People_by_health_condition
Limiting,using,Limitation
Limiting,causative_of,Limitation
Inherent_purpose,inheritance,Tool_purpose
Medical_intervention,precedes,Recovery
Medical_intervention,see_also,Cure
Medical_intervention,using,Medicines
Medical_intervention,using,Materials_used_in_healthcare
Medical_intervention,metaphorical_projection,Confronting_problem
Temporary_transfer_scenario,perspective_on,Lending
Temporary_transfer_scenario,perspective_on,Borrowing
Locative_scenario,perspective_on,Locative_relation
Birth_scenario,perspective_on,Being_born
Birth_scenario,using,Medical_interaction_scenario
Birth_scenario,perspective_on,Giving_birth
Putting_out_fire,causative_of,Fire_going_out
Fire_stopping_scenario,subframe,Putting_out_fire
Fire_end_scenario,subframe,Fire_going_out
Fire_burning,precedes,Fire_going_out
Fire_burning,precedes,Putting_out_fire
Fire_burning,inheritance,Emergency_fire
Catching_fire,precedes,Fire_burning
Disaster_scenario,inheritance,Fire_emergency_scenario
Emergency,inheritance,Crime
Emergency,inheritance,Natural_disaster
Emergency,inheritance,Disease
Emergency,inheritance,Medical_conditions
Emergency,inheritance,Accident
Firefighting,precedes,Putting_out_fire
Fire_emergency_scenario,subframe,Firefighting
Fire_emergency_scenario,subframe,Emergency_fire
Reading_activity,inheritance,Reading_perception
Reading_activity,inheritance,Reading_aloud
Reading_activity,see_also,Reading_perception
Scheduling,causative_of,Timetable
Scheduling,using,Change_event_time
Making_arrangements,using,Scheduling
Infecting,using,Pathogen
Infecting,metaphorical_projection,Committing_crime
Infecting,metaphorical_projection,Committing_crime
Infecting,metaphorical_projection,Violence
Non-gradable_proximity,reframing_mapping,Adjacency
Non-gradable_proximity,reframing_mapping,Directional_locative_relation
Non-gradable_proximity,reframing_mapping,Surrounding
Spatial_contact,see_also,Ride_vehicle
Spatial_contact,see_also,Wearing
Spatial_contact,see_also,Topic
Conditional_scenario,perspective_on,Negative_conditional
Conditional_scenario,perspective_on,Conditional_occurrence
Conditional_scenario,inheritance,Preferred_alternative_scenario
Preferred_alternative_scenario,perspective_on,Required_event
Preferred_alternative_scenario,perspective_on,Desirable_event
Surrounding,see_also,Distributed_position
Sex,inheritance,Procreative_sex
Sex,using,Rape
Distributed_abundanced,perspective_on,Abounding_with
Distributed_abundanced,perspective_on,Distributed_position
Sexual_reproduction_scenario,subframe,Birth_scenario
Sexual_reproduction_scenario,subframe,Procreative_sex
Come_into_effect,inchoative_of,Being_in_effect
Alternativity,inheritance,Negation
Alternativity,inheritance,Conditional_scenario
Alternativity,perspective_on,Alternatives
Hedging,see_also,Proportional_quantity
Hedging,see_also,Degree
Tourist_service_transaction,subframe,Pay_collect_touristic_services
Tourist_service_transaction,subframe,Hire_provide_touristic_services
Pay_collect_touristic_services,perspective_on,Tourist_service_pay
Pay_collect_touristic_services,perspective_on,Tourist_service_collect
Hire_provide_touristic_services,perspective_on,Tourist_service_buy
Hire_provide_touristic_services,perspective_on,Tourist_service_sell
Accommodation,using,Tourism_scenario_stay
Elimination_tournament,precedes,Finals
Arrival,precedes,Tourism_scenario_stay
Arrival,subframe,Arrival_at_lodge
Arrival,subframe,Arrival_at_destination
Tourism_scenario_stay,precedes,Tourism_scenario_departure
Tourism_scenario_stay,subframe,Event_tourism
Tourism_scenario_stay,subframe,Attraction_tourism
Tourism_scenario_stay,subframe,Tourist_activities
Tourism_scenario_stay,subframe,Temporary_stay
Tourism_scenario_stay,inheritance,Temporary_stay
Tourism_scenario_stay,subframe,Go_places
Tourism_scenario_stay,subframe,Emergency
Tourism_scenario_departure,subframe,Tourist_departure_locality
Tourism_scenario_departure,subframe,Tourist_departure_lodging
Tourism_scenario_preparation,subframe,Exchange_currency
Tourism_scenario_preparation,subframe,Tourist_service_buy
Tourism_scenario_preparation,subframe,Planning_by_tourist
Tourism_scenario_preparation,subframe,Tourist_service_reserve
Tourism_scenario_preparation,subframe,Get_document
Tourism_scenario,using,Travel
Tourism_scenario,subframe,Arrival
Tourism_scenario,subframe,Tourism_scenario_stay
Tourism_scenario,subframe,Tourism_scenario_departure
Tourism_scenario,subframe,Tourism_scenario_preparation
Tourism_scenario,subframe,Infrastructure
Tourism_scenario,inheritance,Touring
Event_tourism,perspective_on,Hosting_event
Event_tourism,perspective_on,Attend_event
Transportation,using,Arrival
Transportation,using,Tourism_scenario_departure
Transportation,using,Means_of_transportation
Preliminary_stage,precedes,Elimination_tournament
Finals,precedes,Ceremonies
Attraction_tourism,perspective_on,Tourist_potential
Attraction_tourism,perspective_on,Attracting_tourists
Attraction_tourism,perspective_on,Touring
Crowd,using,Crowd_reactions
Dining,using,Food
Touristic_service,using,Tourist_service_transaction
Touristic_service,inheritance,Accommodation
Touristic_service,inheritance,Dining
Touristic_service,inheritance,Entertainment
Accident,using,Accident_description
Tourist_activities,inheritance,Go_dancing
Tourist_activities,inheritance,Go_shopping
Tourist_activities,inheritance,Ingestion
Delegation,subframe,Coaching_staff
Delegation,subframe,Athletes
Tourist_service_reserve,precedes,Tourist_service_buy
Arrival_at_destination,precedes,Arrival_at_lodge
Get_document,using,Documents
Referees,using,Referee_actions
Referees,using,Sports_equipment
Athletes,using,Infractions
Athletes,using,Moves
Athletes,using,Sports
Athletes,using,Sports_equipment
Athletes,inheritance,Athletes_by_sport
Athletes,inheritance,Athletes_by_position
Athletes,using,Sports_venues
Athletes_by_position,using,Sports_venues
Moves,inheritance,Individual_moves
Moves,inheritance,Interactive_moves
Moves,inheritance,Winning_moves
Go_places,using,Transportation
Go_places,using,Means_of_transportation
Infractions,inheritance,Direct_fouls
Infractions,inheritance,Indirect_fouls
Infractions,causative_of,Sanctions
Referee_actions,inheritance,Sanctions
Sports_event,using,Sports_temporal_subdivision
Sports_event,using,Sports_venues
Sports_event,subframe,Moves
Sports_event,subframe,Infractions
Sports_event,subframe,Sports
Sports_event,using,Athletes
Sports_event,using,Sports_equipment
Sports_event,subframe,Finals
Sports_event,subframe,Ceremonies
frm_becoming_nonfunctional,inchoative_of,Being_operational
People_by_leisure_activity,inheritance,Crowd
Athletes_by_sport,using,Sports_venues
Sports_venues,subframe,Sports_venues_subparts
Sports,subframe,Sports_disciplines
Sports,using,Moves
Sports,using,Competition
Sports_scenario,subframe,Competition
Sports_scenario,subframe,Sports_event
Sports_scenario,subframe,Infrastructure
Attempting_and_resolving_scenario,inheritance,Attempt_distant_interaction_scenario
Attempting_and_resolving_scenario,inheritance,Attempt_obtain_food_scenario
Attempting_and_resolving_scenario,inheritance,Attempt_obtain_mineral_scenario
Attempting_and_resolving_scenario,subframe,Result_of_attempt_scenario
Attempting_and_resolving_scenario,subframe,Attempt_action_scenario
Attempt_action_scenario,perspective_on,Attempt
Attempt_action_scenario,perspective_on,Attempt_means
Attempt_action_scenario,precedes,Result_of_attempt_scenario
Basis_for_attribute,inheritance,Locative_relation
Basis_for_attribute,inheritance,Time_vector
Basis_for_attribute,inheritance,Temporal_collocation
Body_parts,using,Hair_configuration
Body_parts,using,Wearing
Body_parts,using,Body_movement
Body_parts,using,Manipulation
Body_parts,using,Body_description_part
Body_parts,using,Body_decoration
Body_parts,using,Body_mark
Body_parts,using,Body_substances
Body_parts,using,Description_oriented_by_body_part
Body_parts,using,Medical_conditions
Body_parts,using,Assistive_Technology
Citing,see_also,Notification_of_charges
Citing,see_also,Entering_of_plea
Citing,see_also,Fining
Containment_scenario,perspective_on,Containing
Containment_scenario,perspective_on,Being_contained_within
Deny_or_grant_permission,reframing_mapping,Preventing_or_letting
Dynamic_situation_scenario,subframe,Event
Dynamic_situation_scenario,subframe,Event_initial_state
Dynamic_situation_scenario,subframe,Event_endstate
Dynamism,reframing_mapping,Level_of_force_exertion
Event_initial_state,precedes,Event
Identity_scenario,perspective_on,Identicality
Identity_scenario,perspective_on,Identity
Level_of_force_exertion,see_also,Dynamism
Level_of_force_exertion,see_also,Level_of_force_resistance
Level_of_force_exertion,reframing_mapping,Capability
Level_of_force_resistance,using,Repel
Presentation_of_mitigation,see_also,Concessive
Presentation_of_mitigation,see_also,Conditional_scenario
Preventing_or_letting,inheritance,Prevent_or_allow_possession
Preventing_or_letting,inheritance,Self_control
Preventing_or_letting,using,Level_of_force_resistance
Preventing_or_letting,inheritance,Thwarting
Preventing_or_letting,translation,Deny_or_grant_permission
Preventing_or_letting,using,Sex
Progression,using,Stage_of_progress
Progression,inheritance,Ontogeny
Progression,see_also,Improvement_or_decline
Result_of_attempt_scenario,perspective_on,Success_or_failure
Result_of_attempt_scenario,perspective_on,Successful_action
Result_of_attempt_scenario,perspective_on,Thwarting
Result_of_attempt_scenario,using,Expertise
Result_of_attempt_scenario,perspective_on,Elusive_goal
Transition_to_a_quality,inheritance,Absorb_heat
Transition_to_a_quality,inheritance,Becoming_attached
Transition_to_a_quality,inheritance,Becoming_dry
Transition_to_a_quality,inheritance,Becoming_detached
Transition_to_a_quality,inheritance,Becoming_visible
Transition_to_a_situation,see_also,Process_start
Transition_to_a_situation,see_also,Transition_to_a_state
Transition_to_a_state,inheritance,Ceasing_to_be
Transition_to_a_state,see_also,Undergo_change
Transition_to_a_state,inheritance,Undergo_change
Transition_to_a_state,reframing_mapping,Transition_to_a_quality
Transition_to_a_state,inheritance,Transition_to_a_situation
Transition_to_a_state,inheritance,Becoming
Transition_to_a_state,reframing_mapping,Becoming
Undergoing_scenario,perspective_on,Undergoing
Undergoing_scenario,perspective_on,Eventive_affecting
Undergoing_scenario,inheritance,Violence
Awareness_change_scenario,perspective_on,Coming_to_believe
Awareness_change_scenario,perspective_on,Enter_awareness
Becoming,inheritance,Transition_to_a_quality
Distance_scenario,perspective_on,Measure_of_distance_and_length
Distance_scenario,perspective_on,Gradable_proximity
Distance_scenario,perspective_on,Non-gradable_proximity
Worry,see_also,Experiencer_focused_emotion
Worry,see_also,Cogitation
frm_eating_event,using,Ingestion
Gender_or_sexual_orientation_descriptor,using,People
Symptoms,using,Description_of_symptom_or_health_condition
Symptoms,using,People_by_health_condition
Symptoms,using,Condition_symptom_relation
Symptoms,using,Medical_conditions
Description_of_symptom_or_health_condition,using,Color
People_by_health_condition,using,Healthcare_service
People_by_health_condition,inheritance,People_with_disabilities
Cause_health_condition,using,People_by_health_condition
Cause_health_condition,inheritance,Infecting
